"Use the diagram of the human body to answer the question. <p></p>Which of the describes the primary function of this system?,,,",Level2
"Use the data table to answer the question.<p></p>The majority of water on Earth exists as saltwater. Which water source would increase the most if ice caps and glaciers melt?,,,",Level4
"The diagram represents a cross-section of several rock layers containing fossils.<p></p>Which of the layers of rock is most likely the youngest? The layer containing,,,",Level2
"Students were asked to measure a string. The actual length of the string was 8.25 cm long. Which of the following shows the measurements from the most accurate group and why?,,,",Level2
"Use the diagram to answer the question. The arrows show forces acting on an object.<p></p>What is the net force on the object and in what direction would the object move?,,,",Level2
"Most of the minerals within an ecosystem are recycled and returned to the environment by the direct activities of organisms known as,,,",Level3
"In order for a lunar eclipse to occur, the moon must be in what phase?,,,",Level2
"Use the diagram to answer the question.<p></p>Which interval represents one full wavelength?,,,",Level2
"Science, technology, and society affect each other in both positive and negative ways. One example was the discovery of antibiotics. Which statement best describes the negative affect that antibiotics have had on society?,,,",Level1
"Scientists have discovered fossils of whale ancestors that have well developed hip and thigh bones, which are typically used for walking by mammals. Modern whales most likely evolved from ancestors who,,,",Level3
"In order for a mutation to be passed from one generation to the next, the mutation must be present in which cell?,,,",Level2
"Use the diagram to answer the question. The diagram shows what occurred when a can of diet soda and a can of regular soda were dropped into a container of water.<p></p>The can of regular soda sank to the bottom of the container, but the can of diet soda floated. Which statement best explains this observation? The can of regular soda,,,",Level2
"Which cell type in a human would most likely have the most mitochondria?,,,",Level2
"Which statement best explains why it is warmer at the equator than the North Pole?,,,",Level1
"When investigating a new cancer-fighting drug, medical researchers give some of the subjects a pill that contains the drug. Some of the other subjects are given a pill that does not contain the drug. The drug-free pill serves what purpose in the design of the investigation?,,,",Level2
"There is a limit to how large any given population can grow. Which statement best explains why a population must eventually stop growing?,,,",Level4
"Use the diagram to answer the question. The symbols are used to represent separate regions of space.<p></p>Which diagram represents Earth's place in the universe?,,,",Level2
"Use the diagram to answer the question. The diagram shows the path of a moving pendulum swinging from a fixed point called a fulcrum.<p></p>At which two numbered positions is the potential energy of the pendulum most likely the same?,,,",Level2
"Accurate estimates of the age of Earth were not possible until which discovery was made?,,,",Level2
"Which statement provides the best evidence that organisms of two different species share a common ancestor?,,,",Level1
"Which of the following pairs of compounds contain the same number of atoms, but different kinds of atoms?,,,",Level3
"Many animals have an internal or external skeleton that provides support and structure. What cell structure found in plants plays a similar role?,,,",Level2
"Greenhouse gases help keep Earth at a habitable temperature by,,,",Level3
"Use the data table to answer the question. The data table shows the percentage of elements found in the human body.<p></p>What type of graph would best represent this data?,,,",Level2
"Use the graph to answer the question.<p></p>How much of Nevada's energy usage come from nonrenewable resources?,,,",Level2
"Which of the following is a transfer of chemical energy to thermal energy?,,,",Level1
"Which of the following describes the differences between solids and liquids?,,,",Level3
"Use the graph to answer the question. The graph is a velocity vs. time graph showing the movement of a train over time.<p></p>Which statement is the best description of the train's motion? The train is,,,",Level2
"A difference between sexual and asexual reproduction is that the offspring of,,,",Level3
"Which wave requires a medium for transmission?,,,",Level1
"Which of the following is a cost associated with advances of modern health practices?,,,",Level1
"Our solar system is referred to as heliocentric, that means the,,,",Level3
"In a science class, students are using hot plates to heat liquids during a laboratory investigation. Which practice would not be safe when conducting this procedure?,,,",Level2
"Metamorphic rock forms when the structure of pre-existing rock is changed. What processes can change rock in this manner?,,,",Level2
"If a child is born with a genetic disorder, but the mother and father do not have the disorder, then how did the child develop the disorder?,,,",Level5
"At an amusement park, the gate for a ride is locked and unlocked using a magnetic latching device. Which statement best explains why the gate is unlocked when the ride operator flips a switch that controls the latching device? The switch,,,",Level4
"Which type of organism can obtain energy directly from any of the other organisms in an ecosystem?,,,",Level1
"Which structures are listed in order from the least complex to the most complex?,,,",Level2
"The ameba represented in the diagram is a single-celled organism.</p></p>Which two processes are most closely associated with structure A?,,,",Level2
"The virus that causes bird flu can attach to the cells of the lower part of the respiratory system in humans, but not to the cells of the upper part of the respiratory system. The most likely reason for this is that these two groups of cells have different,,,",Level2
"A piece of refrigerated, cooked meat will remain safe to eat for a longer period of time than a refrigerated piece of raw meat of similar size. Which statement is a valid inference based on this information?,,,",Level1
"Some bloodsucking insects insert their mouth-parts directly into a blood vessel and withdraw blood. Other bloodsucking insects have mouth-parts that cut through the skin and blood vessels and produce a small pool of blood from which they feed. Both mouthpart types are specialized for,,,",Level3
"If the ribosomes of a cell were destroyed, what effect would this most likely have on the cell?,,,",Level4
"Which substances play an important role in communication between cells in a multicellular organism by acting as chemical messengers?,,,",Level1
"The diagram illustrates asexual reproduction in yeast</p></p>Yeast produce offspring that usually have,,,",Level3
"The molecule represented is found in living things</p></p>Which statement describes one characteristic of this molecule?,,,",Level1
"Which reproductive pattern would be associated with a species that is most likely to undergo rapid evolutionary change?,,,",Level2
"If a gene is inserted into the DNA of a bacterial cell, every cell produced by that cell will have,,,",Level4
"The shape of a protein is most directly deter-mined by the,,,",Level2
"Researchers have found that formaldehyde and asbestos can alter DNA base sequences. Based on this research, the use of these chemicals has been greatly reduced because they,,,",Level3
"When the adaptive characteristics of a species are insufficient to allow its survival, that species is likely to,,,",Level2
"If a chemical that interrupts cell division is added to a culture of human liver tissue, which process would stop?,,,",Level5
"Sexual reproduction involves the processes listed</p></p>Which sequence represents the order in which these processes occur?,,,",Level1
"A dogfish shark contains 24 chromosomes in each of its muscle cells. How many chromosomes are normally found in each of its gametes?,,,",Level2
"Which structure is correctly paired with its function?,,,",Level1
"The maintenance of homeostasis in the body is most directly related to,,,",Level2
"Abiotic factors that affect the growth of grass in a lawn include,,,",Level3
"Which statement best describes the flow of energy and the movement of chemical compounds in an ecosystem?,,,",Level1
"The carrying capacity for herbivores in a habitat is most directly affected by the availability of,,,",Level2
"One advantage of biodiversity in an ecosystem is that it,,,",Level1
"In 1960, an invasive species of fish was introduced into the stable ecosystem of a river. Since then, the population of a native fish species has declined. This situation is an example of an,,,",Level1
"The diagram represents a process that occurs in nature.</P></P>This diagram can be used to illustrate the,,,",Level2
"An energy pyramid is represented</P></P>The energy for use by organisms in level A originally comes from,,,",Level1
"Which human activity would most likely deplete finite resources?,,,",Level3
"The Audubon Society recently released a study that showed that the populations of some bird species have decreased in number by as much as 50% since 1966. The study eliminated food and water shortages and natural cycles as causes for the decrease. Which factor might have contributed to this decline?,,,",Level3
"The increasing demands for fossil fuels has led government and businesses to consider several possibilities to solve the energy crisis. Which solution will reduce the impact of this crisis on the environment and future generations?,,,",Level3
"Conclusions based on an experiment are most likely to be accepted when,,,",Level3
"A food web is represented</P></P>A continuous decrease in the size of the rabbit population would most likely cause a decrease in which other population?,,,",Level2
"Maple trees and tulips are classified as autotrophs because they both,,,",Level2
"The diagram represents a plant cell.</P></P>Which process takes place in structure A?,,,",Level1
"The remains of three organisms are shown</P></P>A study of these remains would indicate that these organisms have,,,",Level2
"One possible pathway for the evolution of elephants is represented in the diagram</P></P>Which statement concerning this pattern of evolution is correct?,,,",Level1
"The chemicals present in the plants that break down the insects are most likely,,,",Level2
"Which compounds present in insects are composed of the amino acids that provide the Venus flytrap and sundew with much of their nitrogen?,,,",Level1
"The graph shows changes in the populations of two species that interact only with each other over a period of time</P></P>Which statement best describes these two species?,,,",Level2
"The diagram represents one technique used in biotechnology.</P></P>The organic compound used to cut the bacterial DNA so that the human DNA could be inserted is a,,,",Level3
"If another dialysis tube containing a 25% sugar solution were placed in a beaker containing a 12% sugar solution for 30 minutes, the change in the mass of the tubing would most likely be closest to,,,",Level2
"During which five-week period did the fetal mass increase at the greatest rate?,,,",Level1
"A student observes some cells with a compound light microscope as shown in view A</p></p>What did the student most likely do to obtain view B?,,,",Level3
"The diagram shows four species of birds that evolved from an ancestral species that had a small, pointed beak. Today, all four species inhabit the same island.</p></p>Which statement best explains the variation in the beaks of these four species?,,,",Level1
"A laboratory technique is illustrated in the diagram</p></p>The technique of lowering the coverslip at an angle is used to,,,",Level2
"A stable pond ecosystem would not contain,,,",Level3
"Certain poisons are toxic to organisms because they interfere with the functions of enzymes in mitochondria. This results directly in the inability of the cell to,,,",Level2
"Asexually reproducing organisms pass on hereditary information as,,,",Level3
"Species of bacteria can evolve more quickly than species of mammals because bacteria have,,,",Level2
"Scientists in the United States, Europe, and Africa have now suggested that the hippopotamus is a relative of the whale. Earlier studies placed the hippo as a close relative of wild pigs, but recent studies have discovered stronger evidence for the connection to whales. This information suggests that,,,",Level2
"A stable ecosystem would not contain,,,",Level3
"A human liver cell and a human skin cell in the same person have the same genetic sequences. However, these cells are different because the liver cell,,,",Level3
"Abiotic factors that could affect the stability of an ecosystem could include,,,",Level3
"Many viruses infect only a certain type of cell because they bind to certain,,,",Level2
"The respiratory system includes a layer of cells in the air passages that clean the air before it gets to the lungs. This layer of cells is best classified as,,,",Level1
"A species in a changing environment would have the best chance of survival as a result of a mutation that has a,,,",Level1
"In an area of Indonesia where the ocean floor is littered with empty coconut shells, a species of octopus has been filmed walking on two of its eight tentacles. The remaining six tentacles are wrapped around its body. Scientists suspect that, with its tentacles arranged this way, the octopus resembles a rolling coconut. Local predators, including sharks, seem not to notice the octopus as often when it behaves in this manner. This unique method of locomotion has lasted over many generations due to,,,",Level2
"Which statement concerning production of offspring is correct?,,,",Level1
"Limited resources contribute to evolutionary change in animals by increasing,,,",Level2
"Which process will increase variations that could be inherited?,,,",Level3
"German measles is a disease that can harm an embryo if the mother is infected in the early stages of pregnancy because the virus that causes German measles is able to,,,",Level4
"In lakes in New York State that are exposed to acid rain, fish populations are declining. This is primarily due to changes in which lake condition?,,,",Level1
"Which statement describes starches, fats, proteins, and DNA?,,,",Level3
"In 1995, during an Ebola virus outbreak, approximately 80% of the infected individuals died. Which statement is an inference that could be made based on this information?,,,",Level3
"In some people, substances such as peanuts, eggs, and milk cause an immune response. This response to usually harmless substances is most similar to the,,,",Level2
"The ivory-billed woodpecker, long thought to be extinct, was recently reported to be living in a southern swamp area. The most ecologically appropriate way to ensure the natural survival of this population of birds is to,,,",Level2
"Millions of acres of tropical rain forest are being destroyed each year. Which change would most likely occur over time if the burning and clearing of these forests were stopped?,,,",Level4
"Which sequence of natural events is likely to lead to ecosystem stability?,,,",Level2
"The Susquehanna River, which runs through the states of New York, Pennsylvania, and Maryland, received the designation America's Most Endangered River in 2005. One of the river's problems results from the large number of sewage overflow sites that are found along the course of the river. These sewage overflow sites are a direct result of an increase in,,,",Level2
"Many farmers plant corn, and then harvest the entire plant at the end of the growing season. One negative effect of this action is that,,,",Level2
"Which human activity is correctly paired with its likely future consequence?,,,",Level1
"Data were collected by counting gas bubbles released in a 5-minute period when the light source was placed at various distances from the experimental setup. The data are shown in the table</p></p>The number of bubbles released when the light source is at a distance of 38 centimeters would most likely be closest to,,,",Level2
"Which statement about the use of independent variables in controlled experiments is correct?,,,",Level1
"The direct source of ATP for the development of a fetus is,,,",Level2
"Kangaroos are mammals that lack a placenta. Therefore, they must have an alternate way of supplying the developing embryo with,,,",Level2
"Which substance is the most direct source of the energy that an animal cell uses for the synthesis of materials?,,,",Level2
"The chemical that is responsible for the decrease in blood glucose concentration is released by,,,",Level2
"Which factor has the greatest influence on the type of ecosystem that will form in a particular geographic area?,,,",Level3
"Farming reduces the natural biodiversity of an area, yet farms are necessary to feed the world's human population. This situation is an example of,,,",Level2
"A food chain is represented below.</p>GRASS - CRICKET - FROG - OWL </p>This food chain contains,,,",Level1
"The development of an experimental research plan should not include a,,,",Level3
"A volcanic eruption destroyed a forest, covering the soil with volcanic ash. For many years, only small plants could grow. Slowly, soil formed in which shrubs and trees could grow. These changes are an example of,,,",Level2
"Scientists studying ocean organisms are discovering new and unusual species. Which observation could be used to determine that an ocean organism carries out autotrophic nutrition?,,,",Level3
"Abiotic factors that characterize a forest ecosystem include,,,",Level3
"One season, there was a shortage of producers in a food web. As a result, the number of deer and wolves decreased. The reason that both the deer and wolf populations declined is that,,,",Level2
"Which statement best describes a population of organisms if cloning is the only method used to reproduce this population?,,,",Level4
"An organelle that releases energy for metabolic activity in a nerve cell is the,,,",Level2
"A student notices that fruit flies with the curly-wing trait develop straight wings if kept at a temperature of 16&deg;C, but develop curly wings if kept at 25&deg;C. The best explanation for this observation is that,,,",Level5
"In all organisms, the coded instructions for specifying the characteristics of the organism are directly determined by the arrangement of the,,,",Level2
"Which sequence shows a decreasing level of complexity?,,,",Level1
"The DNA of a human cell can be cut and rearranged by using,,,",Level3
"Much of the carbon dioxide produced by green plants is not excreted as a metabolic waste because it,,,",Level1
"Which refers to how Plate Tectonics explains the present location of the continents?,,,",Level2
"Which branch of Earth Science would be most involved with the processing of ore?,,,",Level2
"A geologist determines the age of a rock to be 2.1 billion years old according to Uranium 235-Lead 207 (half life 0.7 billion years). What was the original amount of Uranium 235 in the rock if there are now 15g remaining?,,,",Level2
"The same geologic processes now at work were also active in the past. Earth's physical features were formed by these processes over long periods of time. This is a statement of which fundamental geological principle?,,,",Level2
"Which layer indicates the mantle?,,,",Level1
"The Moho is the boundary between which two layers?,,,",Level1
"Which best describes a difference between oceanic and continental crust?,,,",Level1
"A porous and permeable sandstone is layered between an unfractured limestone and a shale. If the sandstone contains groundwater, which term would be applied to the sandstone?,,,",Level5
"Which reservoir contains 97% of all water on Earth?,,,",Level1
"Which aquifer would be best for purifying groundwater that is contaminated with harmful sewage bacteria?,,,",Level1
"What are the two most important heat absorbing gases in the lower atmosphere?,,,",Level2
"Which factor has the greatest effect on the amount of UV radiation reaching Earth's surface?,,,",Level3
"Which processes best describe life?,,,",Level1
"Which is NOT a characteristic of minerals?,,,",Level1
"What does the cleavage property of a mineral generally represent?,,,",Level2
"To which major mineral group does calcite (CaCO<sub>3</sub>) belong?,,,",Level2
"Why might a sample of quartz sandstone fizz when exposed to a drop of acid?,,,",Level3
"Which is an example of an extrusive igneous rock?,,,",Level1
"Which is an example of an extrusive igneous rock?,,,",Level1
"hich sedimentary feature consists of relatively thin layers inclined at an angle to the main bedding?,,,",Level2
"Which two factors have the greatest influence on the settling rate of particles in water?,,,",Level1
"What type of metamorphism affects the largest volume of crust?,,,",Level3
"Which rock is formed when limestone undergoes metamorphism?,,,",Level1
"What are the agents of metamorphism in rocks?,,,",Level2
"Which evidence was used by Alfred Wegener to support continental drift?,,,",Level2
"Which is most likely a driving mechanism for the movement of Earth's tectonic plates?,,,",Level2
"Which is an example of a divergent plate boundary?,,,",Level1
"Which best explains why earthquakes occur?,,,",Level4
"Which fault and its corresponding force are demonstrated in the diagram?,,,",Level2
"What determines the distance from a seismograph station to an earthquake epicenter?,,,",Level2
"If a large earthquake occurs at location T in the diagram, which areas would be included in the P-wave shadow zone?,,,",Level5
"Which type of volcano is built by successive basaltic lava flows?,,,",Level1
"Which uses fossils to match rock layers from different locations?,,,",Level2
"Which economic rock is paired with its use?,,,",Level1
"Which mineral is a source of metal used to produce home electrical wiring?,,,",Level1
"Which geologic concept in the diagram demonstrates that rock unit R? is younger than the rock strata it intrudes?,,,",Level1
"What are the most important characteristics of oil reservoir rocks?,,,",Level2
"Which rock often contains fossils of organisms that lived in shallow marine environments?,,,",Level1
"Which feature was formed by continent-continent convergence?,,,",Level1
"At which location in the diagram would hydrothermal mineral deposits be concentrated?,,,",Level3
"What is being formed in the process?,,,",Level1
"Which time span is referred to as the Age of Mammals?,,,",Level1
"Which scientist would study the physical characteristics of the inner core?,,,",Level1
"Which best describes how global temperature is affected by the eruption of a volcano?,,,",Level1
"A student observes that an organism is green. A valid conclusion that can be drawn from this observation is that,,,",Level4
"Why do scientists consider any hypothesis valuable?,,,",Level3
"Which letter indicates a cell structure that directly controls the movement of molecules into and out of the cell?,,,",Level3
"A great deal of information can now be obtained about the future health of people by examining the genetic makeup of their cells. There are concerns that this information could be used to deny an individual health insurance or employment. These concerns best illustrate that,,,",Level3
"When a person does strenuous exercise, small blood vessels (capillaries) near the surface of the skin increase in diameter. This change allows the body to be cooled. These statements best illustrate,,,",Level2
"Which ecological term includes everything represented in the illustration,,,",Level1
"Which sequence represents the correct order of levels of organization found in a complex organism?,,,",Level1
"Scientific studies show that identical twins who were separated at birth and raised in different homes may vary in height, weight, and intelligence. The most probable explanation for these differences is that,,,",Level2
"When DNA separates into two strands, the DNA would most likely be directly involved in,,,",Level2
"The instructions for the traits of an organism are coded in the arrangement of,,,",Level2
"Which statement is true regarding an alteration or change in DNA?,,,",Level1
"In heterotrophs, energy for the life processes comes from the chemical energy stored in the bonds of,,,",Level2
"The diagram represents the chemical pathway of a process in a human liver cell.</p></p>A particular liver cell is unable to make substance C. One possible explanation for the inability of this cell to make substance C is that,,,",Level2
"The diagram shows a process that can occur during meiosis.</p></p>The most likely result of this process is,,,",Level2
"Structures in a human female are represented in the diagram</p></p>A heavy dose of radiation would have the greatest impact on genetic information in future off-spring if it reached gametes developing within structure,,,",Level5
"Organism X appeared on Earth much earlier than organism Y. Many scientists believe organism X appeared between 3 and 4 billion years ago, and organism Y appeared approximately 1 billion years ago. Which row in the chart most likely describes organisms X and Y?,,,",Level2
"The sequence of diagrams represents some events in a reproductive process.</p></p>To regulate similar events in human reproduction, what adaptations are required?,,,",Level2
"Which statement best describes human insulin that is produced by genetically engineered bacteria?,,,",Level1
"Which population of organisms would be in greatest danger of becoming extinct?,,,",Level1
"In animals, the normal development of an embryo is dependent on,,,",Level1
"The relationship of some mammals is indicated in the diagram</p></p>Which statement about the African elephant is correct?,,,",Level1
"Which process normally occurs at the placenta?,,,",Level2
"Individual cells can be isolated from a mature plant and grown with special mixtures of growth hormones to produce a number of genetically identical plants. This process is known as,,,",Level3
"A single-celled organism is represented in the diagram. An activity is indicated by the arrow.</p></p>If this activity requires the use of energy, which substance would be the source of this energy?,,,",Level1
"Which activity would stimulate the human immune system to provide protection against an invasion by a microbe?,,,",Level2
"In an ecosystem, the presence of many different species is critical for the survival of some forms of life when,,,",Level2
"The most immediate response to a high level of blood sugar in a human is an increase in the,,,",Level2
"Which ecological term best describes the polar bears in the cartoon?,,,",Level1
"A new island formed by volcanic action may eventually become populated with biotic communities as a result of,,,",Level2
"Certain microbes, foreign tissues, and some cancerous cells can cause immune responses in the human body because all three contain,,,",Level2
"Decomposers are important in the environment because they,,,",Level2
"An environment can support only as many organisms as the available energy, minerals, and oxygen will allow. Which term is best described by this statement?,,,",Level2
"Communities have attempted to control the size of mosquito populations to prevent the spread of certain diseases such as malaria and encephalitis. Which control method is most likely to cause the least ecological damage?,,,",Level2
"Which animal has modified ecosystems more than any other animal and has had the greatest negative impact on world ecosystems?,,,",Level3
"The map shows the movement of some air pollution across part of the United States.</p></p>Which statement is a correct inference that can be drawn from this information?,,,",Level2
"The most likely reason there are no colonies in cultures of this species at pH 4 and at pH 10 is that,,,",Level2
"Which statement is supported by data from this graph?,,,",Level1
"In an experiment, DNA from dead pathogenic bacteria was transferred into living bacteria that do not cause disease. These altered bacteria were then injected into healthy mice. These mice died of the same disease caused by the original pathogens. Based on this information, which statement would be a valid conclusion?,,,",Level2
"Dodder is a creeping vine that is parasitic on other plants. Which characteristic does dodder share with all other heterotrophs?,,,",Level1
"In a forest community, a shelf fungus and a slug live on the side of a decaying tree trunk. The fungus digests and absorbs materials from the tree, while the slug eats algae growing on the outside of the trunk. These organisms do not compete with one another because they occupy,,,",Level3
"Studies of fat cells and thyroid cells show that fat cells have fewer mitochondria than thyroid cells. A biologist would most likely infer that fat tissue,,,",Level3
"Which species was the first to become extinct?,,,",Level1
"Which species appears to have been most successful in surviving changes in the environment over time?,,,",Level2
"The graph shows the growth of two populations of paramecia grown in the same culture dish for 14 days.</p></p>Which ecological concept is best represented by the graph?,,,",Level1
"Contains organs that produce gametes,,,",Level3
"Contains a structure in which a zygote divides by mitosis,,,",Level1
"The term used to identify the worldwide climatic changes referred to in the passage is,,,",Level2
"Researchers performing a well-designed experiment should base their conclusions on,,,",Level3
"In plants, simple sugars are least likely to be,,,",Level3
"Which structures in diagram I and diagram II carry out a similar life function?,,,",Level3
"Plants inherit genes that enable them to produce chlorophyll, but this pigment is not produced unless the plants are exposed to light. This is an example of how the environment can,,,",Level2
"Synthesis of a defective protein may result from an alteration in,,,",Level3
"One variety of strawberry is resistant to a dam-aging fungus, but produces small fruit. Another strawberry variety produces large fruit, but is not resistant to the same fungus. The two desirable qualities may be combined in a new variety of strawberry plant by,,,",Level2
"The largest amount of DNA in a plant cell is contained in,,,",Level1
"A product of genetic engineering technology is represented.</p></p>Which substance was needed to join the insulin gene to the bacterial DNA as shown?,,,",Level2
"Which factor could be the cause of the other three in an animal species?,,,",Level3
"Natural selection and its evolutionary consequences provide a scientific explanation for each of the following except,,,",Level3
"Which factor contributed most to the extinction of many species?,,,",Level2
"Meiosis and fertilization are important for the survival of many species because these two processes result in,,,",Level3
"The human reproductive system is regulated by,,,",Level2
"The organism represented is multicellular, heterotrophic, and completely aquatic.</p></p>Which other characteristics could be used to describe this organism?,,,",Level3
"Which statement describes asexual reproduction?,,,",Level4
"Which group contains only molecules that are each assembled from smaller organic compounds?,,,",Level3
"Most mammals have adaptations for,,,",Level2
"Which process provides the initial energy to support all the levels in the energy pyramid shown?,,,",Level2
"The diagram represents a series of reactions that can occur in an organism.</p></p>This diagram best illustrates the relationship between,,,",Level2
"This is an Apple device.,2.75,,",Level1
"The interaction between guard cells and a leaf opening would not be involved in,,,",Level3
"The green aquatic plant represented in the diagram was exposed to light for several hours.</p></p>Which gas would most likely be found in the greatest amount in the bubbles?,,,",Level2
"The production of energy-rich ATP molecules is the direct result of,,,",Level2
"Water from nearby rivers or lakes is usually used to cool down the reactors in nuclear power plants. The release of this heated water back into the river or lake would most likely result in,,,",Level2
"Which statement best describes the fruit fly population in the part of the curve labeled X in the graph shown below?,,,",Level1
"Lichens and mosses are the first organisms to grow in an area. Over time, grasses and shrubs will grow where these organisms have been. The grasses and shrubs are able to grow in the area because the lichens and mosses,,,",Level2
"The negative effect humans have on the stability of the environment is most directly linked to an increase in,,,",Level2
"The ecological niches of three bird species are shown in the diagram</p></p>What is the advantage of each bird species having a different niche?,,,",Level2
"An experimental setup is shown.</p></p>Which hypothesis would most likely be tested using this setup?,,,",Level2
"An investigation was carried out and the results are shown. Substance X resulted from a metabolic process that produces ATP in yeast (a single-celled fungus)</p></p>Which statement best describes substance X?,,,",Level1
"A process that occurs in the human body is represented in the diagram.</p></p>Which statement is most closely associated with the diagram?,,,",Level2
"Which information concerning a desert is provided by the quotation below?</p>The desert is arid, with less than 25 cm of rain per year. The plants are spaced far apart, or are grouped around water sources. Most of the animals are active at night.,,,",Level2
"A sperm cell from an organism is represented in the diagram.</p></p>Which statement regarding this sperm cell is not correct?,,,",Level1
"Which statement describes the ecosystem represented in the diagram?,,,",Level1
"According to the diagram, which three species lived on Earth during the same time period?,,,",Level2
"The diagram illustrates the process of cell division.</p></p>What is the significance of anaphase in this process?,,,",Level2
"The dependent variable in this investigation is the,,,",Level2
"Which phrase best predicts the relative numbers of different plant species in regions A, B,and C in the diagram shown?,,,",Level1
"The release of allelochemicals into the soil under a black walnut tree will result in,,,",Level3
"A set of axes is shown</p></p>When using this set of axes to show the effect of black walnut allelochemicals on the number of plants, which labels would be appropriate for axis X and axis Y?,,,",Level2
"Which two species are the most closely related?,,,",Level2
"Which species was best adapted to changes that occurred in its environment over the longest period of time?,,,",Level1
"Which two species would most likely show the greatest similarity of DNA and proteins?,,,",Level3
"The four wells represented in the diagram were each injected with fragments that were prepared from DNA samples using identical techniques.</p></p>This laboratory procedure is known as,,,",Level2
"In members of a bird species living on a remote island, the greatest number of beak variations in the population would most likely be found when,,,",Level2
"The different tools used during the beaks of finches lab represented,,,",Level2
" The line shows five years of data about a dog. What information does the graph shows?,,,",Level3
"All of these can be inherited by people EXCEPT-,,,",Level2
"Which of the following is an example of static electricity?,,,",Level1
"During which phase does the Moon receive sunlight only on the side facing away from earth?,,,",Level1
" A lab group measured how far two rubber bands stretched when attached to 100-gram masses. Five measurements were made for each rubber band. What is the range of the data collected for rubber band B?,,,",Level2
"A coal burning facility is constructed in an area containing several pond ecosystems. How will this human activity most likely affect the pond ecosystems?,,,",Level3
"Which characteristic is used to classify frogs into a different phylum from squid, snails, and jellyfish?,,,",Level1
" The illustration shows a wave. The wave's wavelength is the distance between points-,,,",Level3
"Which is an SI metric unit of measurement that is used to record the heat transfer of a solution in a classroom investigation?,,,",Level1
"Reduce bears roam large territories. What effect would building shopping centres in these territories have on bears?,,,",Level3
" According to this equation, what happened to the carbon and oxygen?,,,",Level2
"The average distance from earth to the moon is 384, 401 km. How is the distance from Earth to the Moon expressed in scientific notation?,,,",Level3
"Which energy transformation occurs first in a coal-burning power plant?,,,",Level1
" The picture shows a radiometer. It is designed to be placed in a sunny window. One side of each thin blade of the radiometer is painted black, and the other side is painted white. The sun's rays strike the blades, and the device begins to spin. The device is powered by which kind of energy?,,,",Level1
" This data table shows the results of an investigation. What information should be used for the column headings marked X?,,,",Level3
"Which of the following is an example of potential energy?,,,",Level1
" What is the role of the Orca in this food chain?,,,",Level1
"A car manufacturer reduces the mass of a car by 250 kg. If the new design is otherwise identical to the old design, how will the new car compare to the old car?,,,",Level4
"A student predicts that similar ice cubes will melt faster in a microwave than in a pot on the stove. How should this hypothesis be tested?,,,",Level3
"Which of these best describes the particle motion taking place as CO<sub>2</sub> gas is exposed to freezing temperature?,,,",Level1
"The best scientific reason for a scientist to accept a specific theory is-,,,",Level2
" Robert Hooke looked at a piece of cork under a microscope. The little boxed he saw in the cork are called-,,,",Level2
"There are harvesting regulations for many fish species that limit the number and size of the fish that may be kept. What is the most likely reason these limits have been placed on harvesting these fish?,,,",Level2
"How is the modern model of an atom different from the Bohr atomic model?,,,",Level3
"It is important to protect air quality because -,,,",Level2
"As the energy needs for Virginia increase, new sources of energy are required to replaced or supplement the nonrenewable sources of energy now in use. Two sources of energy that are renewable and available in Virgina are -,,,",Level3
"Human sweat is the direct result of which life functions?,,,",Level1
"What is advantage of using a hydroelectric plant?,,,",Level1
"Which of the following are products of combustion?,,,",Level2
"Which of these substances is an element?,,,",Level1
"The quality of pond water can be determined by identifying the number and types of organisms found living in the water. Which piece of equipment will best help students identify some of these organisms?,,,",Level3
" A scale of the planet mercury is shown. Based on the scale, which of the following is the most accurate diameter of mercury?,,,",Level2
"Where is water most likely to become contaminated?,,,",Level2
"A student makes a drawing of a carbon atom. Which of these should the student show in the nucleus of the atom?,,,",Level1
"For separate ecosystems to be classified as the same type of blome, tyey must,,,,",Level3
"Clouds are formed when millions of drops of water become suspended in the air. Which of the following is a step in the process of cloud formation?,,,",Level1
" The equation for photosynthesis is shown. Which of these is required to completed the equation for photosynthesis?,2.67,,",Level2
"To complete a project, 200, 000 Joules of work are needed. The time taken to complete the project is 20 seconds. How much power is needed?,,,",Level2
"Otters have adaptive that allow them to survive by eating shellfish and crustaceans. If changes in biotic factors of the ecosystem result in reduced numbers of shellfish and crustaceans, the otters will most likely-,,,",Level4
"which of the following best describes why the moon orbits earth?,,,",Level1
"A student suspects that there is a relationship between the amount of sunny weather in a given state and the amount of solar energy used by its inhabitants. In order to find out if this idea is correct, the student will need which information for each state?,,,",Level4
"During a fireworks show, a family sees the spray of sparkles from an exploding firework high in the sky and, a moment later, hears the pop. Which of these best explains why the pop and spray do not seem to occurs at the same time?,,,",Level4
"Which gas do animals need to carry out life processes?,,,",Level2
"On a sunny morning, students standing in front of a store window noticed and image of themselves in the glass. Why did the students see their image in the glass?,,,",Level4
"Which of the following is a nonrenewable energy source?,,,",Level1
"Energy from the sun is distributed around Earth by-,,,",Level2
" Students conducted an investigation to determine if unknown liquids were acids or bases. What was the independent variable in this investigation?,,,",Level4
"Chloroplats are found only in organisms that are able to-,,,",Level2
"Laundry in a clothes dryer often becomes charged with static electricity while drying. Which of these best explains why a clothes dryer often generates static electricity?,,,",Level4
"Earth is different from the other planets in our solar system because it-,,,",Level1
"The useful method of teaching for games and sports is,,,",Level3
