"The formula for calculating the volume (V) of a sphere with a given radius (r) is shown below.</p> V = (4/3)&pi;r<sup>3</sup></p> The volume of a sphere is 36&pi; cm<sup>3</sup>.</p> What is the diameter of the sphere?,,,"
"There are 200 students in a high school senior class. Of the students in the senior class, 70 are taking physics and 120 are taking chemistry. Of the students in those two groups, 50 are taking both physics and chemistry. What is the probability that a randomly selected senior is taking neither physics nor chemistry?,,,"
"The first four terms of a sequence are shown below </p> (1/2)&emsp; (1/8)&emsp; (1/18)&emsp; (1/32)</p>The sequence continues. What is the seventh term of the sequence?,,,"
"In the diagram, point D and point F are on circle G.</p></p>Which expression describes the length of minor arc DF?,,,"
"A chart and a bar graph are shown. The chart shows the number of students who purchased a school lunch each day of the week for three weeks. The bar graph represents only part of the data in the chart.</p></p>Which statement about the bar graph is true?,,,"
"In the diagram, triangle RST is similar to triangle RVW.</p></p> What is the length of side <span style=text-decoration:overline;>RW</span>?,,,"
"The graph shows the price of one pound of a certain type of metal. The points on the graph represent the price of the metal on the first day of each month.</p></p>Based on the graph, what is the range of the prices of the metal?,,,"
"A system of equations is shown.</p></p>What is the solution of the system of equations?,,,"
"Kevin has 5 cubes. Each cube is a different color. Kevin will arrange the cubes side by side in a row. What is the total number of different arrangements of the 5 cubes that Kevin can make?,,,"
"The circle graph shows an average budget for a household in the state where Mario will live.</p></p>Mario finds an apartment he can rent for $750 per month. Based on the circle graph, what is the minimum annual salary Mario needs to earn so he can afford to rent the apartment?,,,"
"Fiona is designing a skateboard park. One skating area in the park will be shaped like the parabola that is described by the equation.</p> y = (1/6)(x<sup>2</sup> - 18x + 45)</p>A sketch of Fiona's design for the skating area is shown.</p></p>What is the distance across the top of the skating area?,,,"
"Which integer is closest to the value of &radic;5<sup>3</sup>?,,,"
"The diameter of each tire produced by a factory is measured in inches (in). Each diameter (x) must be within the range shown below. </p> 30.010 &le; x &le; 30.020</p>What is the tolerance range of the diameter of a tire produced by the factory?,,,"
"Three fair coins are tossed. What is the probability that all three coins land with heads facing up?,,,"
"The first five terms of a sequence are shown below.</p> 4 &emsp;10 &emsp;28 &emsp;82&emsp; 244</p> The sequence continues. What is the sixth term of the sequence?,,,"
"An equation is shown below.</p> T = 2&pi;&radic;(m/5)</p> Which shows the equation correctly solved for m?,,,"
"Jim bought a new car several years ago and now wants to sell it. Some information about the car is listed below.</p> &bull; The new car cost $30,000. </p>&bull; The current value of the car is 27% of the cost of the new car. </p>&bull; The car is currently in fair condition. </p>&bull; The cost of repairs needed to put the car in good condition is 8% of the current value of the car. </p>&bull; By repairing the car, Jim will be able to sell it for a price that is 29% of the cost of the new car.</p> How much money will Jim save by selling the car in its current fair condition instead of repairing the car and selling it in good condition?,,,"
"An equation is shown below.</p> 5x<sup>2</sup> = 125</p> What is the solution set of the equation?,,,"
"A high school principal wants to determine the average amount of time that all students at the high school spend riding school buses each day. Which group of students could be surveyed to get the least biased sample?,,,"
"The equation below illustrates a property of real numbers.</p> 3(7x + 9) = 21x + 27</p>Which property is illustrated by the equation?,,,"
" What is the measure of &ang;GJH?,,,"
"A scientist measures the heights of plants growing in two different areas. The normal distribution curve shows information about the heights of the plants in the first area. The box-and-whisker plot shows information about the heights of the plants in the second area.</p></p>Which statement about the plant heights is most likely true?,,,"
"Which of these describes the solutions of the inequality |3x - 4| > 5?,,,"
"The table shows the total distance and the number of hours Don rode his bicycle on each of four days.</p></p>Based on the table, on which day did Don ride at the greatest average speed?,,,"
"There are two routes that may be used to drive from Steven's house to Ian's house. The routes are described.</p> &bull; Route 1: Drive 5 miles north and then 12 miles east.</p> &bull; Route 2: Drive the straight road that goes directly to Ian's house.</p> The two routes are shown in the diagram.</p></p>How much longer is route 1 than route 2?,,,"
"A spinner is divided into five sections. Section F, section J, and section I are all the same size. All together, these three sections cover half of the spinner, as shown.</p></p> The arrow on the spinner is spun one time. What is the probability that the arrow stops in section F?,,,"
"Maya swims in a pool that is 75 feet long. She swims the length of the pool 20 times each day. At this rate, about how many days will it take Maya to swim a total distance of 1 mile? (1 mile = 5,280 feet),,,"
"The graph represents the solution set of an equation.</p></p>Which of these is the equation?,,,"
"Which equation shows the use of the inverse property of multiplication?,,,"
"A person is 7 feet tall. In which group is the person's height not likely an outlier when compared to the heights of all the other people in the group?,,,"
"The table shows the total amount a repair company charges for five different jobs based on the number of hours each job takes to complete.</p></p>The relationship between the number of hours a job takes to complete and the total amount the repair company charges continues. What is the least number of hours the repair company could take to complete a job and charge a total amount that is greater than $5,000?,,,"
"In the figure. <span style=text-decoration:overline;>TV</span>||<span style=text-decoration:overline;>ZW</span>||<span style=text-decoration:overline;>UY</span>||<span style=text-decoration:overline;>VX</span>,<span style=text-decoration:overline;>,UX</span>||<span style=text-decoration:overline;>VW</span>, AND <span style=text-decoration:overline;>TZ</span>||<span style=text-decoration:overline;>VW</span>.</p></p> What is the measure of&ang;ZYU?,,,"
"Terra takes four different measurements of the length of her calculator. Terra's four measurements are listed below.</P> 14.8 cm&emsp; 15 cm &emsp;148.6 mm &emsp;149 mm</P> Which measurement is the most precise?,,,"
"What is the first step to complete in simplifying the expression below?<p>8[(40 - 15) &divide; 5] + 3,,,"
"The table shows the yardage gained and lost on the first 8 plays of a football game.<p></p>What is the order of the yardage from least to greatest?,,,"
"Which of the expressions below is equivalent to 5<sup>3</sup>?,,,"
"What is the value of -25 -32?,,,"
"What is - 4(23)?,,,"
"Evaluate (9x - 2y)/xy when x = 4 and y = -2.,,,"
"Which quadrant contains the point (6, -1)?,,,"
"On the coordinate plane, which point represents the coordinate (-6, 2)?,,,"
"Which equation illustrates the commutative property of multiplication?,,,"
"Which expression is equivalent to -5(n - 9)?,,,"
"The mathematics teacher wrote this procedure on the board. <p>Step 1: 75 + 8 <p>Step 2: = (70 + 5) + (5 + 3) <p>Step 3: = 70 + (5 + 5) + 3 <p>Step 4: = 70 + 10 + 3 <p>Step 5: = 80 + 3 <p>Step 6: = 83 <p>Which property justifies Step 3?,,,"
"What is the result when the additive identity is added to 8?,,,"
"What is the value of 3.115 - 7?,,,"
"Find the value of d in the equation d/13 = 52.,,,"
"What is the first step in solving for z in the equation 5z - 4 = 26?,,,"
"What is x if -3x + 6 = 39?,,,"
"If 6 more than 4 times a number is 14, what is the number?,,,"
"What is the value of x in the equation below? <p>3x - 4(2x - 5) = 5,,,"
"What value of y makes the equation <p>15 - (y + 1) = 2 + y true?,,,"
"What is x if -(x/12) + 13 < 15?,,,"
"Which number goes in the box to complete the factor tree?,,,"
"Which pair of numbers is relatively prime?,,,"
"Which set contains only composite numbers?,,,"
"All of the digits in Roberto's phone number are prime numbers. Which phone number could be Roberto's?,,,"
"What is the prime factorization of 36?,,,"
"What number is a factor of 36?,,,"
"What is the greatest common factor (GCF) of 8xy<sup>2</sup>z<sup>3</sup> and 12x<sup>3</sup>y<sup>2</sup>z?,,,"
"What is the least common multiple of 3ab<sup>2</sup> and 6ab?,,,"
"Guillermo measured a microbe to be 0.0000067 meters across. What is 0.0000067 written in scientific notation?,,,"
"Terri is playing a math card game and has dealt each player four math cards as listed below.</p> Lisa: 2, &radic;2, -5, 1/2</p> Ben: 0.<span style=text-decoration:overline;>435</span>, 0.5, &radic;25, 0</p> Kari: &pi;, 2, 6, -2</p> Terri: &radic;200, &pi;, &radic;50, 1.43256744376665......</p> Which person's hand contains all rational numbers?,,,"
"What fraction is equivalent to 0.56?,,,"
"Which decimal is equivalent to 22/9?,,,"
"Students were asked to measure the width of a room and compare their measurements. The measures, in feet, are listed below.</p> 25<sup>2</sup>&frasl;<sub>3</sub>, 25.75, 25<sup>7</sup>&frasl;<sub>12</sub>, 25<sup>5</sup>&frasl;<sub>6</sub>, 25.5</p> Since each student recorded a different measurement, they decided to order them from least to greatest. What is the correct order?,,,"
"Beth had 3<sup>1</sup>&frasl;<sub>2</sub> cups of milk. She used 1<sup>3</sup>&frasl;<sub>4</sub>cups of the milk to bake a cake. How many cups of milk does Beth have left?,,,"
"What is the value of (2<sup>1</sup>&frasl;<sub>2</sub>)(2<sup>1</sup>&frasl;<sub>2</sub>)?,,,"
"Ms. Kirkland is baking muffins. Each batch of muffins uses 3/4 of a pound of flour. How many batches of muffins can she bake with 5 pounds of flour?,,,"
"Which process was used to obtain the equation shown in Step 2?</p> Step 1: (y/3) - (1/4) = 5</p> Step 2: 4y - 3 = 60,,,"
"What value of x makes the equation </p>-4 + (1/2)x = 8 true?,,,"
"What is the value of x in the equation below?</p> (2(3x - 7))/5 = 6x,,,"
"Which of the following expressions shows how to convert 55 miles per hour to the equivalent value in feet per second?,,,"
"There are two sizes of milk to choose from at the grocery store. A 3-quart carton costs $2.78, while a 4-quart carton costs $3.87. Which is the more economical buy and why?,,,"
"If Donna earns $54 for 6 hours of work, how much does she earn for 20 hours of work at the same rate?,,,"
"Rectangle ABCD is similar to Rectangle EFGH as shown.</p></p>What is the length of <span style=text-decoration:overline;>GH</span>?,,,"
"The triangles shown are similar.</p></p>Which proportion can be used to find the missing side length of triangle JKL?,,,"
"Serena is 5<sup>1</sup>&frasl;<sub>2</sub> feet tall and casts a shadow that is 8 feet long. A nearby tree casts a shadow that is 32 feet long at the same time. How tall is the tree?,,,"
"There are 10 yellow and 5 purple marbles in a bag. If one marble is randomly picked from the bag, what are the odds in favor of it being yellow?,,,"
"Patrick ordered lunch at a sandwich shop. On the menu there were 3 bread choices, 3 meat choices, and 4 cheese choices. How many different sandwiches, consisting of 1 bread choice, 1 meat choice, and 1 cheese choice, could Patrick order?,,,"
"The box-and-whisker plot shows the test scores of the students in a math class. </p></p>What is the interquartile range?,,,"
"The box-and-whisker plot shows the test scores of the students in a math class. </p></p>What percent of student scores fall between 65 and 95?,,,"
"The chart shows prices for two different brands of taffy. The pattern of prices continues for heavier bags. </p></p>What is the cost of a 7-pound bag of Brand Y Taffy?,,,"
"The prices of nine backpacks are $43, $21, $53, $32, $32, $23, $61, $67 and $37. What is the median price of the backpacks?,,,"
"There are 12 dogs in a dog show. If the judges are awarding one blue, one red, and one white ribbon, how many different ways could the ribbons be awarded?,,,"
"There are 8 possible toppings for an ice cream sundae. Carole may choose two different toppings for her sundae. How many different sundaes are possible?,,,"
"The Venn diagram represents the numbers of students and the types of services they purchased for their cell phones. </p></p>How many students purchased both unlimited text messaging and unlimited internet?,,,"
"A fair number cube is rolled two times. What is the probability an even number and then a number greater than 4 will be rolled?,,,"
"What is 40% of 500?,,,"
"The circle graph shows the distribution of performing arts students who are in band, orchestra, or choir.</p></p>There are 300 students in the school. Approximately how many students are in choir?,,,"
"48 is 75% of what number?,,,"
"Jimmy got a raise that increased his $6 per hour wage to $8 per hour. What was the percent of increase in his hourly wage?,,,"
"The bill for dinner is $24. You leave an 18% tip. The sales tax is 7%. What is the total cost?,,,"
"Sylvia deposits $500 into a savings account that earns 2% simple annual interest. Find the balance of the account after 2 years.,,,"
"What is the range of the relation below?</p>{(6, 2), (3, -1), (1, 4), (5, 2)},,,"
"Which equation matches the coordinates in the table?,,,"
"Which ordered pairs represent the x-intercept and y-intercept of the equation below? </p>3x - y = -6,,,"
"What is the slope of the line graphed?,,,"
"What is the slope of the line that passes through the points (3, -2) and (-2, -2)?,,,"
"A bicyclist travels at 15 miles per hour. Which line best represents this scenario?,,,"
"Identify the slope and the y-intercept of the line with the given equation: </p>-x + 4y = -24,,,"
"&radic;199 is between what two whole numbers?,,,"
"A right triangle is shown.</p></p>What is the value of x?,,,"
"A rectangular photograph has side lengths of 7 inches and 13 inches. To the nearest inch, how long is the diagonal of the photograph?,,,"
"Which correctly orders the numbers from least to greatest?,,,"
"What are the coordinates of the midpoint of a line segment with the given endpoints?</p>(8, -6) and (2, 12),,,"
"What is the distance between the given points?</p>(-3, 1) and (2, -1),,,"
"An isosceles triangle has a perimeter of 20 meters. The length of the base is 6 meters. What are the lengths of the other two sides?,,,"
"The ratio of the angle measures in a triangle is 1 : 2 : 6. Classify the triangle by its angle measures.,,,"
"A quadrilateral has 4 congruent sides and 2 congruent obtuse and 2 congruent acute angles. Which name below best classifies this figure?,,,"
"What is the value of x in the figure?,,,"
"What is the area of the trapezoid shown?,,,"
"What is the area of the circle shown?,,,"
"What is the surface area of the cylinder?,,,"
"What is the volume of the cylinder?,,,"
"Building plans for a swimming pool in the shape of a rectangular prism show a length of 20 feet, width of 10 feet, and depth of 4 feet. The contractor decides to increase the length by 5 feet. How many more cubic feet of water will the new swimming pool hold?,,,"
"Which expression below is <u>not</u> a binomial?,,,"
"Find the difference.</p>(5x - 8) - (9x - 6),,,"
"Find the product. 3x<sup>2</sup>(4x - 3),,,"
"What are the next three terms in the sequence below? </p>-13, -9, -5, -1, ......,,,"
"What are the next three terms in the sequence below?</p>-(3/4), 3/2, -3, 6,.....,,,"
"Two angles are complementary. The measure of the first angle is twice the measure of the second angle. What is the measure of the smaller angle?,,,"
"Parallel lines m and n are cut by transversal t. Which statement is true?,,,"
"Parallel lines m and n are cut by transversal t. Find the measure of &ang;A.,,,"
"What are the coordinates of M' and N' after <span style=text-decoration:overline;>MN</span> is reflected across the x-axis?,,,"
"Find the solution set of x<Sup>2</sup> + 2x = 9.,,,"
"What is simplified form of the expression &radic;18 + &radic;200 + &radic;2 - &radic;8?,,,"
"Let f(x) = -x<sup>2/3</sup> and g(x) = x<sup>2/3</sup>. Which expression is equivalent to f(x) - g(x)?,,,"
"If h(x) = 10x<sup>2</sup> and j(x) = x + 4, what is h(-2) + j(3)?,,,"
"Let f(x) = 2x<Sup>2</sup> and g(x) = 4x - 3.</p>Which expression is equivalent to (f &#9675; g)(x)?,,,"
"Which is the inverse of the function k(x) = 4x<sup>2</sup> - 16 for x &ge; 0?,,,"
"What function is represented by this graph?,,,"
"The volume V of a sphere with radius r is given by V = (4/3)&pi;r<sup>3</sup>. If a spherical hot air balloon has a volume of 12,000 cubic feet, what is the radius of the balloon?,,,"
"Simplify the expression[(1 - 2i) + (1 + i)](-3 + i)where i<sup>2</sup> = -1,,,"
"What function is represented by the graph?,,,"
"What is the solution to the given system of linear equations?</p>2x - 3y + z = 10</p>&emsp;y + 2z = 13</p>&emsp;&emsp;z = 5,,,"
"The value of w varies directly with x and inversely with y. If w = 5 when x = 3/4 and y = 1/2, what is the value of w when x = 4 and y = 1/3?,,,"
"What is the domain of the function </p>f(x) = (2x)/x<sup>2</sup> - 3x - 4?,,,"
"Which of the following functions have an asymptote at y = 1?</p>I. y = 1/(x -1)</p>II. y = x/(x - 1)</p>III.y = (1/x),,,"
"If no denominators equal zero, which expression is equal to 3/4 + 5/3x - 4/2x<sup>2</sup>?,,,"
"What is the solution set of</p> (3/x) + (5/x) + 2 = 2?,,,"
"What is the solution set of </p>((x + 5)/(x - 2)) - (5/(x + 2)) = 28/(x<sup>2</sup> - 4)?,,,"
"What is the minimum or maximum of the quadratic function q(x) = 8 - x + x<sup>2</sup>?,,,"
"A circle has the equation x<sup>2</sup> + y<sup>2</sup> = 23.</p>If the circle were translated 2 units right and 4 units down, what is its new equation?,,,"
"Which equation is represented by the graph?,,,"
"Find the center and radius of the circle that has the equation in standard form: </p>x<sup>2</sup> + y<sup>2</sup> - 6x + 4y - 12 = 0,,,"
"How many terms are in the arithmetic sequence -3, 2, 7, 12,...., 192?,,,"
"What sequence is geometric?,,,"
"What is the 16<sup>th</sup> term of the arithmetic sequence -7, -1, 5, 11,....,?,,,"
"Which is a formula of a geometric sequence when g<sub>1</sub> = 3 and g<sub>6</sub> = -96?,,,"
"The first row in a school theatre has 25 seats. Each following row has one more seat than the row before it. A class of thirty-five students wants to sit in the same row. What is the lowest numbered row in which they can sit?,,,"
"Which is a recursive rule for the sequence 2, 4, 7, 11, 16,...,?,,,"
"Which sequence represents the following definition: </p>t = 2</p>t<sub>n</sub> = t<sub>n - 1</sub> + 2n?,,,"
"In the 1980's, the standard configuration for a Wyoming license plate was a small number between 1 and 23, inclusive, followed by four digits with repetition allowed.</p>For example:</p></p>How many license plates were possible for the entire state of Wyoming in the 1980's?,,,"
"A student will randomly choose four digits from the set {1, 2, 3, 4, 5, 6}, without replacement, and arrange them in the order they were chosen. How many different four-digit numbers can be made in this way?,,,"
"There are 10 students in a class. Four of them are to be selected at random to participate in an activity. How many different groups of 4 students are possible?,,,"
"What is the binomial expansion of (x + 2)<sup>4</sup>?,,,"
"What is the 3<sup>rd</sup> term of the binomial expansion of (2x + 4)<sup>3</sup>?,,,"
"Linda flipped a fair coin six times and the result was heads each time. Which statement describes the probability of obtaining heads on the seventh flip?,,,"
"A cooler contains 8 cans of cola, 6 cans of ginger ale, 4 cans of root beer, and 2 cans of orange soda. If a person reaches in the cooler and pulls out two cans at random, what is the probability that both cans will be ginger ale?,,,"
"Which of these measures are greatly influenced by extreme values? </p>I. mean </p> II. median </p> III. interquartile range </p> IV. range </p>,,,"
"The graph shows the number of home runs hit by the 31 teams in a baseball league. </p></p>Which value could be the median number of home runs?,,,"
"Which shapes in this group are similar?,,,"
"Omar asked 60 people at the local mall how many movies they had rented in the past month. The line plot displays the data he collected. <p></p>What is the mean number of movies rented by the people in Omar's survey?,,,"
"Alicia owes Kiara $4. She gets $10 from her father, pays Kiara back, and buys a ticket for the school talent show for $3. How much money does Alicia have now?,,,"
"Jennifer swims 10 laps. Each lap is 50 meters. How many meters does Jennifer swim?,,,"
"Five high school students go to a baseball game. The tickets normally cost $8 each, but students can buy tickets for half price. How much did they pay for the five tickets?,,,"
"Jefferson Middle School opened in 1998 with 42 eighth grade students. The table shows the increase in the number of eighth graders. <p></p> What is the rate of increase in the number of eighth graders at Jefferson Middle School?,,,"
"Erika bought 24 folders and 24 bottles of glue at the office supply store. The folders cost $1.09 each and the bottles of glue cost $1.29 each. Which amount is closest to the amount Erika spent?,,,"
"Mrs. Flynn needs to take a taxi to the doctor's office. The taxi ride costs $6.00 for the first mile and $0.25 for each 1/10 mile thereafter. How much does Mrs. Flynn pay for a 2.3-mile taxi ride?,,,"
"A surveyor is trying to find the distance across a canyon. The measurements he takes are pictured. <p></p> What is the approximate distance across the canyon?,,,"
"Which is the best approximation of &radic;17?,,,"
"Which of the following numbers does NOT have a multiplicative inverse?,,,"
"The height of a horse is often measured in hands. A hand is the approximate length of the palm of a man's hand, or 4 inches. If a horse is 18 hands tall, how tall is the horse?,,,"
"A class of 25 students got the following scores on a test:</p> 73, 68, 91, 85, 88, 77, 94, 62, 68, 74, 77, 85, 82,</p> 78, 61, 66, 72, 77, 81, 93, 99, 84, 64, 75, 82.</p>The teacher did a tally of the grades and made a frequency table. <p></p> When the teacher added the frequencies, he realized he had made an error. In which interval is the error?,,,"
"Linda is on the fourth floor of a building. Her car is in the parking garage three levels the ground floor. She gets in the elevator and travels from the fourth floor above ground level to the third floor below ground level. How many floors did she travel?,,,"
"Which is equivalent to -4 times -7?,,,"
"Jeremiah made a data table of all his grades last quarter. Which statement about this data is true?,,,"
"Matt is playing a video game that uses numbers to move the characters. Negative numbers move the characters to the left and positive numbers move the characters to the right. His character is at the starting point. Which of the following combinations of numbers will move his character around and then back to the starting point?,,,"
"Huyen is helping her friend Ida with math homework. She wants to explain the identity property of addition to Ida. Which of these equations should Huyen use as an example?,,,"
"Danielle is drawing two similar triangles in the sand. The smaller triangle has side lengths of 3 feet, 2 feet, and 4 feet. Two corresponding sides of the second triangle are 6 feet and 4 feet in length. What is the length of the third side of the larger triangle?,,,"
"A swimming pool is being filled with water at a rate of 1 inch/minute. The owners started filling the pool at 6:00 a.m. What time was it when the water was 6 feet deep?,,,"
"In a football game, a team lost 13 yards on one play, gained 7 on the next, and lost 3 on the third. What is their position (gain or loss) from their original location?,,,"
"Max ran 1.5 miles in 12 minutes. What was his average speed in miles per hour (mph)?,,,"
"Mr. Perez's and Mr. Lewis's classes collected data about how many CDs each student owns.<p></p> How many students are in Mr. Lewis's class?,,,"
"A company is selling a new book in two sizes. The dimensions of the bigger book will be 18 inches by 12 inches. The ratio of the dimensions of the two books will be 3:1. What will be the dimensions of the smaller book?,,,"
"Tran saves $0.25 each day during the month of December. Let d represent the date in December and m represent the money Tran saved. Which equation can be used to find the total amount of money Tran saved by any date in December?,,,"
"Which two triangles are similar?,,,"
"Eric swam 200 meters in 2 minutes 5 seconds. What was his speed in meters per second?,,,"
"Four experimental cars, A, B, C, and D, are competing in a 500-mile race. Each car starts the course at a different time. Race officials record each car's distance from the starting line each hour. The graph shows the location of each car from 3 p.m. to 5 p.m.<p></p> Which car was traveling at the greatest speed during the times observed?,,,"
"Which of the following is another way to represent this expression?</p> 3a(b + 5c),,,"
"The distribution of grades in the eighth grade is shown.<p></p> What is the relative frequency of grades in the 91-100 range?,,,"
"A scout troop marked off similar triangles on the ground in order to find the distance across a river.</p></p> What is the approximate distance across the river?,,,"
"Peter bought a suit on sale. The original price of the suit was $149.50. The price of the suit was reduced by 20%. Approximately how much did Peter pay for the suit, including 5% sales tax?,,,"
"What is equivalent to the value of 3.1(5 - 4)?,,,"
"What is the value of (32/-8)-4?,,,"
"Javier recorded the amount he spent on lunch each day for a month. If he wants to find the mode of the data, which of the following must he find?,,,"
"An elevator can hold a maximum of 10 people who weigh an average of 180 pounds each. If a box of freight weighing 275 pounds is placed on the elevator, what strategy can be used to determine the number of people of average weight who can safely get on the elevator?,,,"
"Which of the following is another way to represent this expression?</p> 3x + (2x - 1) + 5(x + 2),,,"
"Michael is mixing concrete. The directions say to add 1 quart of water per pound of concrete mix. The concrete mix comes in 30-pound bags. What is the ratio of gallons of water per bag of concrete mix?,,,"
"Which is the best approximation of the cube root of 31?,,,"
"Jill is putting a tile floor in her kitchen. She needs 52 tiles to cover the whole floor. There are 24 tiles in a box. A box costs $23.95. Individual tiles cost $2.95. Sales tax is 5%. Approximately how much will 52 tiles cost, including sales tax?,,,"
"A surveyor stood at point S and measured the angles indicated.</p></p> Which of the following equations could be used to find the number of degrees in each of these three angles?</p> Number of degrees in a straight line = 180 degrees.,,,"
"Mr. Stephens races pigs at the county fair. He is designing a new race track and has built the exterior rails with the dimensions shown.</p></p> The interior rails of the track need to form a smaller triangle similar to the exterior rails. Which of the following length rails can he use?,,,"
"Mrs. Hong took her grandchildren fishing every day when they visited her during the summer. The number of fish they caught each day is recorded in the table.</p></p> What is the range of the data?,,,"
"What is the correct equation to find the points on the line in the graph?,,,"
"Four friends ride their bicycles at the speeds shown.</p> Jacob&emsp;9 feet per second</p> Kendra&emsp;170 yards per minute</p> Larry&emsp;500 feet per minute</p> Selena&emsp;5 miles per hour</p> Who is riding his or her bicycle the fastest?,,,"
"A girl 5.5 feet tall casts a shadow 70 inches long at the same time that a telephone pole casts a 314-inch shadow. Which proportion CANNOT be used to find the height of the telephone pole?,,,"
"Marcus is making a sailboat with two similar triangular sails. The side lengths of the larger sail are 3 times the dimensions of the smaller sail. How do the areas of the sails compare?,,,"
"India counted the number of pages she wrote in her journal each week during her stay at her grandparents' house.</p></p>What is the median number of pages she wrote per week?,,,"
"Micajah is landscaping his backyard. The first flower bed he created is pictured.</p></p> The second flower bed will be a similar triangle with an area of 12 square feet. What is the perimeter of the second flower bed?,,,"
"Sharona found the number of times her heart beat in 10, 20, 30, 40, 50, and 60 seconds. She made a graph of the results.</p></p> Which equation does Sharona's graph represent? Use h to represent heartbeat and t to represent time in seconds.,,,"
"Triangles M and N are similar. What is the area of triangle N?,,,"
"Understand &divide; of fractions as the inverse of &times;,,,"
"Which one of the following is the same as division by a fraction?,,,"
"Write a statement to represent dividing fractions,,,"
"Which of the following has the same value as 5/7 &divide; 2/3?,,,"
"&times; and &divide; any two fractions, including mixed numbers,,,"
"Which point on the number line best represwents a value of 1 more than -8?,,,"
"The figures shown are congruent.</p></p>Which is true their corresponding sides and corresponding angles?,,,"
"If trapezoid ABCD is reflected over the y-axis, which of the statements would be true of the reflected figure?,,,"
"In which quadrant of a coordinate plane is point (2, -6) located?,,,"
"Use letters with units to represent quantities,,,"
"The temperature at 1:00 p.m. on tueaday was -13&deg;C. There was an increase of 6&deg;C per hour starting 1: 00 p.m. Which of the following best represents the Celsius temperature n hours after 1: 00 p. m. on Tuesday?,,,"
"Relate simple linear equations to contexts; solve,,,"
"An agency charges a one-time fee of $2.00 to anyone buying tickets to a concert, plus a $5.00-per-ticket fee (in addition to the face-value cost of the ticket). Which of the following best describes c, the total cost of the fees, in dollars, for buying 5 tickets?,,,"
"Add, subtract numbers on both sides of equations,,,"
"Which is <b>NOT</b> equivalent to the statement shown below?</p>18 + x = 20,,,"
"Multiply, divide numbers on both sides of equations,,,"
"Which of the following operations solve the equation below in one step?</p>n/3 = 81,,,"
"What is 15% of 20?,,,"
"Which of the best describes the set of non-zero rational numbers?,,,"
"Which of the following is neither negative nor positive?,,,"
"What is the value of |-8|,,,"
"If triangle PQR is reflected over the x-axis and translated 2 units to the right, which appear to be the new coordinates of point Q?,,,"
"Which of the following is an algebraic equation?,,,"
"Which fraction is equivalent to 3/8?,,,"
"Misha bought a dress for $35.95 and a hat for $12.98. If the sales tax was 6%, what is the total price Misha should have paid for the dress and hat?,,,"
"Six friends went to an amusement park. Each amusement park pass cost $27.95. Which is closest to the total cost for all passes?,,,"
"Solve applied problems with appropriate decimals,,,"
"A rectangle has a length of 3.7 inches and a width of 3.5 inches. What is the area of the rectangle?,,,"
"How many gallons are equivalent to 20 quarts?,,,"
"Express probabilities as fractions, decimals or %s,,,"
"Bethany will roll a fair number cube on which each face has a different numeral 1 through 6. What is the probability that she will roll a 2 on her first roll?,,,"
"On a recent trip, Stephen traveled a total of 9<sup>1</sup>&frasl;<sub>2</sub> hours at an average speed of 57 miles per hour. What was the total distance he traveled on the trip?,,,"
"Karen practices on her drums the same number of hours per day. If x presents the number of hours she practices each day, which of the following represents the total number of hours she will practice in 20 days?,,,"
"Which best represents the location of point A?,,,"
"Which fraction is equivalent to 0.875?,,,"
"Libby flipped a fair coin twice. What was the probability that the coin landed with the same side facing up both times?,,,"
"What is the relationship between each pair of x and y values in the table?,,,"
"Which of the following represents the product of x and 4, plus 3?,,,"
"Which of the equivalent to the following?</p> 6x + 24 - 3x,,,"
"What value of x makes the following true?</p> 2x + 8 = 15,,,"
"Which of the following represents the relationship between x feet and y inches?,,,"
"Which of the following describes an angle that measures 120 degrees?,,,"
"What is the surface area of a cube with an edge length of 4 centimeters?</p>SA = 6 &times; (length of edge)<sup>2</sup>,,,"
"Which is equivalent to -9 divided by 2?,,,"
"What is the value of 3.6 &times; 10<sup>-4</sup>?,,,"
"What number goes in the box to make the following true?</p>&#9744; &times; (1/6) = 1,,,"
"Which of the following has the same value as 8 - (-2)?,,,"
"Harriet does 15 sit-ups every morning for 120 consecutive days. How many sit-ups does she do?,,,"
"A school awarded $200 scholarships to each of the top 22 students in the class. How much scholarship money did the school award?,,,"
"A group of 25 students are working on a community project together. They each work 105 hours on the project. How many total hours did they work?,,,"
"The gas tank of Randy's truck holds 20 gallons of gas. He filled it up and drove 240 miles before the gas tank was empty. On average, how many miles did Randy's truck travel on 1 gallon of gas?,,,"
"Ellen played on the school basketball team. During their first 19 games, she scored 385 points in total. On average, how many points did she score per game?,,,"
"Jesse is driving to a town 148 miles away. He is averaging about 52 miles per hour. If he makes no stops, about how long will the drive take?,,,"
"A board is 8 feet long. How many inches long is the board?,,,"
"A map has a scale of 1 centimeter = 3 kilometers. What is the actual distance from Kennisport to Landley if the distance on the map is 3.5 centimeters?,,,"
"Which list shows the measurements in order from least to greatest?,,,"
"Ms. Eaton's class measured the rainfall each day of the school week. The table shows their results. Which day had the most rain?,,,"
"What is the missing value in the equation?</p> 0.01 &times; &#9744; = 0.1,,,"
"Ursa made $54 this week cleaning her grandmother's house and $27.50 mowing lawns. Which is the best estimate for the total amount Ursa earned this week?,,,"
"Laura is participating in a scavenger hunt. There were 12 items on the list and she found none of the items. Which of the following is the best way to record the number of items she found?,,,"
